tweet_id,label,content,tree_size
436215971272212480,false,"""talking angela is a hacker"" ""he's a kidnapper"" ""he watches u through ur camera"" ""he asks about ur personal life"" URL",150
692440373449396224,non-rumor,"federal reserve declines to raise key interest rate, citing slowing economic growth. URL URL",288
568571403756294144,false,horrified at news that macklemore has joined isis #macklemorejoinedisis URL,507
692451275930234880,non-rumor,it's time to make two years of community college free for responsible students → URL URL,566
766299560415223808,non-rumor,"us olympic swimmers ""invented"" robbery story to cover up petrol station altercation, rio police sources tell bbc URL",1180
514468018970034176,false,iphone 6 plus users are sitting on and bending their enormous new phones URL,150
693509689418588160,non-rumor,what was your favorite moment from this week's #teenwolf? watch + let me know: URL URL,289
537976883150077952,unverified,mother’s revenge: afghan woman 'kills 25 #taliban militants' after son shot dead URL URL,679
521777301470871553,unverified,#isis used chemical weapons in #kobani . against civilian #kurds• #retweeet to #savekobani _ #twitterkurds #kobane URL,131
689100941119848449,non-rumor,"morocco says it has arrested a belgian national linked to men who carried out paris attack, in which 130 people died URL",575
518192429153783808,false,atheists are mad at @carrieunderwood. i applaud her. URL,129
514478918636535808,true,portland cops complete delivery after pizza hut driver injured in crash URL URL,531
707786906189303808,unverified,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️ URL,1774
691380348379201536,non-rumor,an afternoon with bo and sunny in the snow.❄ URL,767
693091255685787648,non-rumor,joseph pena is 17. joseph pena is in high school. joseph pena can squat 875(!) pounds. watch: URL,782
551159366876147714,true,"donna douglas, who played buxom tomboy elly may clampett on the 1960s sitcom 'the beverly hillbillies,' has died: URL",184
524929106987991040,true,"breaking: soldier shot at war memorial in ottawa, hill on lockdown, shooter at large URL #ottnews",192
524961908903149568,true,"2 new victims en route to ottawa hospital; 1 shot, both non-life-threatening, hospital says - @michaelctv, @cbcnews URL",204
764653644138450945,non-rumor,"hard work, focus, and a dream—that’s the spirit of @michaelphelps. tonight, we congratulate him and all of @teamusa on making history.",1339
523026678419714048,true,"man walks in south american rainforest at night, sees spider the size of a small puppy URL",301
436146437530075136,true,not good for fancy #swiss #brand @nestle : philly steak & cheese @hotpockets linked to massive #beef #recall URL #food,486
693830499047989248,non-rumor,"boko haram burns kids alive in northeast nigeria, witness says URL",436
407248574099894272,true,"fast and furious 7 ""delayed"" but ""won't be scrapped"" following paul walker's death: report URL",982
560442390805090307,false,drift into a peaceful slumber w/@thejeffbridges' new #sleepingtapes album. listen now at URL #om URL,1782
763524712853102596,unverified,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated. #dncleaks URL,256
554979642210549760,false,mozambique death toll rises to 72 from beer believed to have been poisoned with crocodile bile: URL,232
490080544949276672,false,ukraine officials say malaysia plane #mh17 was shot down by a buk missile system URL URL,429
537355288295518210,false,"darren wilson got $500k from abc for interview, plus $500k for donations... he is a killer millionaire, literally",311
553212962044149761,unverified,"paris says highest alert level extended north to region where attack suspects spotted - @afp, @melissabellf24 URL",110
554597409351671808,false,police chief investigating #charliehebdo reportedly killed himself while preparing report on terror attack... hmm... URL,117
693785810311778304,non-rumor,america’s biggest toy company is changing the most famous body in the world URL URL,293
733242244522725376,unverified,"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL",155
509466295344304129,true,microsoft is reportedly buying 'minecraft' developer mojang for $2 billion URL,132
523126268603031552,true,the stuff of nightmares: this guy ran into a puppy sized spider. in a rainforest. at night. URL URL,458
523555724807262208,false,"walmart donates $10,000 to support darren wilson and the on going racist police murders #ferguson #boycottwalmart URL",891
532276693931945984,true,sugarhill gang rapper big bank hank has died at the age of 57. read about his legacy and contribution to hip hop: URL,172
692746621218656258,non-rumor,update - french media: 28-year-old man carrying two guns arrested at #eurodisney near #paris was carrying box of bullets & copy of the koran,666
714555825122107392,unverified,an open letter to trump voters from his top strategist-turned-defector URL @juddapatow @andylassner @bettemidler,145
407164597511393280,true,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.,1505
519962130859429888,false,the fight against isis starts at our border. ‘at least’ 10 isis have been caught crossing the mexico border. build a wall!,430
778681502825451520,unverified,black men have legitimate reason to run from police – #massachusetts supreme court URL URL,131
528822281972498432,true,fanged deer spotted in afghanistan for the first time in 65yrs URL rt @independent mt @thewcs cc URL,127
407188779255222273,true,paul walker remembered: celebs react to 'fast and furious' star's death URL,139
693600369281253376,non-rumor,kentucky leads kansas 46-40 at the half. tyler ulis has scored or assisted on 11 of the wildcats' 17 field goals. URL,301
518620083342835712,false,mass grave found in mexico town where over 40 students went missing - URL,161
532928419051622400,unverified,islamic state releases audio it says is of leader abu bakr al-baghdadi days after reports he was killed or injured URL,251
740791134146965504,unverified,dear @hillaryclinton you're not the 1st woman presidential candidate. victoria woodhull is. look @realdonaldtrump URL,264
692105324111761408,non-rumor,"actor abe vigoda, known for roles in 'the godfather' and 'barney miller,' has died. URL URL",920
521098692326350848,false,"mexico: iguala mass grave bodies ""not all of missing students"", guerrero state governor says URL URL",178
427924694663454720,true,actor who played marlboro man in ads dies from smoking-related disease URL,124
528389559441444864,false,"#obama says ""america doesn't want any stay-at-home-moms! enough is enough! #fireobama now! URL URL",194
536547921542791170,true,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,1222
525024066152169473,true,"corporal nathan cirillo, shot dead at #ottawa war memorial today, was 24. reservist was member of argyll and sutherland highlanders #cdnpoli",445
692759090469212160,non-rumor,half a sleeve of oreos lost in house fire URL URL,525
500280838710247424,unverified,"police reports released this morning indicate mike brown was a suspect in a ""strong-armed"" robbery in #ferguson",174
693465666259656705,non-rumor,turkey claims russian plane violated its airspace and summons ambassador URL,705
504387128013246465,true,fbi probing alleged audio of michael brown shooting URL URL,374
500295393301647360,unverified,the other day i asked a manager at the #ferguson market if police had requested surveillance video. she said no.,150
524586367456919552,true,scientist releases this horrifying picture of a puppy-sized spider he found in the rainforest URL URL,109
690145844318834689,non-rumor,happy #nationalhugday URL,389
500286058664579072,unverified,update: #ferguson police release stills from convenience store footage showing robbery URL URL,233
518981379963777025,false,mass grave found in mexico near area where 43 students vanished after a confrontation with police: URL - @thisisfusion,137
499456140044824576,unverified,st. louis co police tell me ofcr shot a man who pointed handgun at him at chambers & sheffingdell at about 1 a.m. man in critical. #ferguson,164
